t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20180930_0500,89.87243113612897,84.73395602665687,80.54260541630092,77.5600912902025,74.70080281080662,72.72087430839312,71.51744498996851,70.42432350811335,68.853363089863,66.47611114113933,63.97790669656923,62.141363573925126,60.56038647342995,59.22456961146241,57.97954813939752,56.64785743938252,54.502307426829674,52.346999405822935,68.04349680468847,67.66473711550117,89.87243113612897,52.346999405822935
20180930_0530,89.9195545556077,85.59752245997248,82.6184285127764,79.37266543787823,76.58963010108818,74.17180525813359,72.84647350398545,70.48604031904311,68.5074558525008,67.34360861897095,66.35567820461274,65.35058574522544,64.34908285797752,62.624266616985466,60.80146522839064,58.49789776225377,57.16844131478278,55.787132935299134,69.91042973808247,67.92553223573587,89.9195545556077,55.787132935299134
20180930_0600,89.27169817475982,83.99150508688126,79.34286230294899,75.16143698790853,70.35475321112821,67.7977380607152,67.22889348976305,66.66758044275497,65.72805916519,64.71932225280217,63.41407545636962,62.093340928998906,61.12979423129875,60.21508978826052,58.888448885098086,57.85169656029194,56.76614868697446,55.67300453865352,67.016413791711,65.22369070899609,89.27169817475982,55.67300453865352
20180930_0630,88.38448551597835,81.43538511914691,77.35069216563134,73.55938961736062,70.96385101794657,68.70969925182122,68.18985531757869,67.61478341340353,66.66636038982917,65.4236805712394,64.18155015715992,63.06354331668088,62.26974143955276,61.100722428957,60.43374909023893,59.578256676604624,58.50484578977314,57.15140148030646,67.47677737551163,66.04502048053428,88.38448551597835,57.15140148030646
20180930_0700,88.61958438770033,83.64188505915178,80.5359691868478,77.70537677393564,75.40169995204951,73.57259679879449,73.03226525011833,70.97627981774323,69.0913244791032,67.91303672645391,66.43884286702695,65.58369958049472,65.08720398862913,64.88081804687177,64.0897285454705,63.12777526350656,61.70609470663687,60.097981164593136,70.63900903306266,68.50218060277857,88.61958438770033,60.097981164593136
20180930_0730,90.7553929180953,86.9483020331622,83.61357663965305,80.68168810155092,77.20115250603055,75.1203241135616,74.91047441571551,73.20312159121367,72.30796622717007,71.81990658741513,70.89792532175471,70.11984826371169,69.23548664266083,67.300953413644,65.30203140557653,63.28205640462158,61.58365780787333,59.71185238706915,72.99976204336,72.0639364072926,90.7553929180953,59.71185238706915
20180930_0800,90.41200147264925,85.19742452669283,81.9635676861216,80.55439086885627,78.32650796915807,76.20627290020897,75.7871050292781,74.59019780485247,74.60757576250086,73.92711674307864,73.58740065852982,72.4987843322759,71.68814304265308,70.48652861648941,69.26213605223721,68.69056204463196,68.06519790788822,66.67842923152722,75.14051903609055,74.25865727396555,90.41200147264925,66.67842923152722
20180930_0830,91.44529854802391,87.3755695594991,84.33274296477468,81.46970394135555,79.30375743397235,78.24918167072445,77.66736847628604,77.13856895388969,76.06176584420267,75.19695002164286,74.18170796292164,73.00129790194819,72.94313502146676,72.18186925639071,71.38034808314579,71.0153649472478,69.64448495897904,67.82296169024671,76.68955984648433,75.62935793292277,91.44529854802391,67.82296169024671
20180930_0900,91.00730534317464,87.2636306710362,84.64759019500129,82.34752038199431,80.64709149332874,79.39054524764887,78.84893284054208,77.18508205403208,75.63222543352602,74.77269510477255,73.82118062522574,73.11077672876412,72.92926820146135,72.0825267412999,70.23846277752422,69.02215940908243,67.33809383457034,65.11377991881285,76.41104816676655,75.20246026914928,91.00730534317464,65.11377991881285
20180930_0930,91.23393872611716,86.90973645584016,83.91018282980983,81.76705623813805,80.18812306605957,78.70203114964676,77.83364449446987,76.42227483713899,75.89950330905363,75.78601276388846,75.29079990030694,73.99359714354748,73.2277139276286,71.98762091047935,70.25787869089929,68.10771707456239,66.06572271506886,64.22551722492767,76.21161508097684,75.84275803647105,91.23393872611716,64.22551722492767
20180930_1000,90.95594845669763,86.89833427150609,83.87390280453864,81.45636891803544,79.19024305416215,77.34263685633248,78.14464606900115,77.77766397290533,76.0721764342667,74.83733767099544,72.90198547734519,71.22606073876939,69.58171159972558,67.3948773441408,65.7948275803313,63.949161018849054,61.92350994507182,60.462600172016,74.43244402137168,75.45475705263107,90.95594845669763,60.462600172016
20180930_1030,91.29535145481873,87.49247562101208,84.69213150991385,83.20906052476786,81.62267539322428,79.45381084055948,78.51323964694275,77.67074837223011,75.42825380248952,73.33802022836726,70.92942141279677,69.37408201307929,67.83692896683739,65.59209852956228,63.97527611298448,63.70246926979214,62.633179279332374,60.78968827733655,74.30827284755817,74.38313701542839,91.29535145481873,60.78968827733655
20180930_1100,91.56066927112553,86.35263350165074,81.39245348868425,78.04691874883336,76.1766163821977,74.48028432346848,73.76289745209517,71.41058491651098,69.6712456677833,67.95971510855881,65.70911944321244,64.21486982757443,64.23182357657257,63.26280133274624,61.85286196901275,61.54985724290255,60.28907962198819,59.25029458467756,70.62081813664416,68.81548038817105,91.56066927112553,59.25029458467756
20180930_1130,89.89160289058958,85.45925886230272,81.36603277804915,78.63523050693185,76.05956354999303,74.16380124113535,73.5126838774208,71.80717136911056,70.27706862892327,69.86006420871685,69.29691048341522,68.2747325790956,68.08974842428486,67.32259431114254,67.0870862805789,66.83751141784228,66.20319780109276,65.78251576107327,72.77370972064993,70.06856641882007,89.89160289058958,65.78251576107327
20180930_1200,89.1929710159694,84.79502911141283,82.00830831410744,79.88790590994533,77.1768278120842,75.64369479446819,76.05932129215667,74.83106643968837,73.55805140785714,73.24415503959489,72.69555239026081,72.30803318148095,72.31333942284923,71.75946099956424,71.45278769234925,70.61835658250556,69.85139004309924,69.48928137881354,75.38252960156706,73.40110322372601,89.1929710159694,69.48928137881354
20180930_1230,89.66078603824995,84.36184367643547,80.74205791205341,78.8069222178265,76.24736935169038,74.69797369989926,73.88622528686096,72.88936182988135,72.44466675842713,71.85594911871172,70.63654342506621,70.27733410773922,69.28231010201075,68.38446812304649,67.62169336872857,67.4221650283312,67.04409344621075,66.10042128384467,73.46456582083412,72.15030793856943,89.66078603824995,66.10042128384467
20180930_1300,90.77446075531017,85.92122096752385,82.36084176768472,79.80357431449659,77.94775484606994,76.9022113154087,76.71436787442065,75.33637247343546,74.14677467827825,72.99091006452649,72.74250473553349,72.19328201912944,72.3543520882882,72.35804081909642,71.70903873159222,71.29733795982543,71.06624640150804,71.04173391112057,75.98116809573604,73.56884237140237,90.77446075531017,71.04173391112057
20180930_1330,89.06561439422507,84.80247115374992,82.49042389979758,80.3623261950675,77.89427814835919,76.33998669552679,75.40931484109346,74.35679174755485,73.26014166989047,72.82934585610047,72.66138472761821,71.8457264681181,71.32919027352327,70.9460405489856,70.39069313866207,69.8510546947267,68.28182442818385,67.03217346003916,74.95271013006791,73.04474376299547,89.06561439422507,67.03217346003916
20180930_1400,89.57441050103183,84.98106124090772,82.51238430342303,80.06472730193579,78.52910797016361,77.17974200605632,77.70594853897308,77.31537247849617,76.74812394381522,76.31543278484101,76.29690845573045,76.16971012203581,74.89536827922271,73.14288142916847,72.1418434620152,70.47317552296137,69.15303569174569,68.06579128809352,76.73694585114538,76.53177836432812,89.57441050103183,68.06579128809352
20180930_1430,89.32668880023562,85.73519367743194,82.70079906087004,80.93860116019755,79.82321904212544,79.08711633078433,79.29226869798585,79.13813769717004,78.72614395692692,77.59467469046812,76.29114632401381,75.16913072376812,73.57972490899066,72.10445422888158,71.24733785833575,69.8176239720907,68.89543294478551,68.35941208113154,77.1015058975663,78.16040932369752,89.32668880023562,68.35941208113154
20180930_1500,90.32158088705928,86.8120048182142,83.96537244008012,81.899414459595,80.2544812536924,78.8047770460055,78.31199974867444,76.16612241717608,74.38662043939857,72.35689534930424,70.55152545644894,69.89826405380974,68.3520745078495,67.13646470371413,65.83591747618897,65.22760358685147,64.36109929092954,63.98495978528918,74.36817654001564,73.3717578943514,90.32158088705928,63.98495978528918
20180930_1530,89.8072596166879,85.4581652898771,82.44696558686381,80.05417462240078,78.14100429968903,77.20121436398586,75.97901216987437,74.3750046405952,73.07636324635726,71.63242898081236,69.32070850194407,67.70994842261811,66.71152269919138,65.21088842357165,64.51825129183769,62.98433448769786,60.792909773892944,59.26340421202564,72.48242003499571,72.35439611358481,89.8072596166879,59.26340421202564
20180930_1600,89.38428726512404,84.72441614189682,81.95663499020964,79.49085890175374,77.58518276520073,77.1534619332894,76.18988288063792,74.85801028112577,74.45653893617694,73.5304552071737,72.9028072112002,72.27319861623054,69.79992022192809,66.34716102001012,64.0793940010544,61.92123406624256,59.29734109155189,56.23296209891423,72.89909709054004,73.99349707167532,89.38428726512404,56.23296209891423
20180930_1630,89.20192936141935,84.74098053920004,81.71855608500466,79.38379952653875,77.733079145644,77.37358795051102,78.64037287596491,78.8597574077429,78.99946845127616,79.65024568019872,77.97623347540274,77.50164170959776,76.68044935693996,75.71530284058825,73.72167246882097,71.63685338492537,71.1143510858466,69.84238314040823,77.80503691589057,77.85465631052337,89.20192936141935,69.84238314040823
20180930_1700,89.83693620732619,85.85374167185215,82.40317374932759,81.5111589575458,81.16729091269123,81.74130133584295,82.11520678838866,79.77136458860073,78.2239939326113,78.09694195568287,77.06513466401512,75.83889840108836,73.72921665980792,73.09000759027789,72.14864805160379,71.92298139450867,72.35999928684768,72.90125277289805,78.32095827338426,78.16046794414709,89.83693620732619,71.92298139450867
20180930_1730,91.0320557519706,88.31234490400374,86.95570717765055,85.57603394194332,82.5949938597125,81.85795281125426,82.23365228603919,81.22560212123445,79.73194564424604,77.70337076249673,76.24243019947687,74.72276221613502,74.26108652456648,74.3342426025305,74.67847205303448,75.00227697869448,74.68093122556945,74.3869917572903,79.75182515654717,78.71765820337139,91.0320557519706,74.26108652456648
20180930_1800,91.77787246387322,86.87378097233258,83.59816498487777,82.38162984674092,81.50597824752646,80.88444488125843,80.37988552127369,78.99568064042288,76.81309092515684,75.49618406791907,75.09969275021245,75.03558285355251,74.44178991543652,74.00825732720051,73.18608436655815,71.457083958021,70.06918833246975,69.62075531577277,77.86806374281143,76.15463749653796,91.77787246387322,69.62075531577277
20180930_1830,91.17606474850952,87.47882448258083,84.73921342444353,81.99605577497609,79.42324809287442,76.70871255633118,76.24864523121387,76.30135439509826,75.56772282559913,75.03310376717367,74.370888997033,73.84498164438595,72.58995502248875,70.98153961819419,70.78818515663961,70.85296919657034,71.85450982087531,70.55318594731872,76.69495337235035,75.30041329638641,91.17606474850952,70.55318594731872
20180930_1900,88.74025300760519,83.03873225977316,77.02295219581161,72.65568551300578,70.16408446100543,68.70119378870837,69.67624866008562,69.83406853895544,68.26729930040867,66.60419790104947,64.82164446747336,64.64047694609421,63.836138456652904,64.18226622281786,62.09585517533293,60.331876783070314,58.58716002657379,56.340228038467544,68.3077978746051,67.43574860072907,88.74025300760519,56.340228038467544
20180930_1930,89.58634393063583,85.91464755418473,84.3448267018862,83.14054913720022,82.33936672893675,81.21147052711783,79.80790854572713,78.53028132524612,77.83356757491953,77.00984439504604,76.58409349646217,74.12007944518608,72.42244772669821,70.14273347693918,68.35575785974073,66.76262503049524,63.8002332732478,61.012077575194525,76.27326968360359,77.4217059849828,89.58634393063583,61.012077575194525
20180930_2000,90.57681124897536,87.5402269980063,85.24710812495671,82.61619190404798,80.2432259441007,78.31980777077572,78.80978088281995,78.80045537734354,77.78139550027674,76.61514571521433,75.4333340043887,72.26945132427427,70.08782629909734,68.37291909659633,66.45569620253164,62.19931271477663,59.43751164090148,56.86987790600435,74.87089325861601,77.19827060774554,90.57681124897536,56.86987790600435
20180930_2030,87.42316341829086,82.71409267782214,79.21748197851022,75.73959987297555,74.50607409969305,72.15348549474164,71.72727601025603,70.15078614136453,67.53464087288306,63.8472798243474,59.41310571519457,55.21135756590407,51.11521753225702,48.508102067424105,45.053520655628034,41.02152694210456,37.445127304653205,34.187852356132325,62.05387169612124,65.69096034861523,87.42316341829086,34.187852356132325
20180930_2100,85.99936487773896,79.86252215641348,75.07732881841565,69.91621826586255,64.70517182372718,59.09141620367271,57.506708953403276,55.0842964690913,50.685170131227494,47.33514880373468,45.658409387222946,43.10921558789095,40.49115300619513,36.99639059603941,33.03371981704074,30.614751581403922,25.396485212173168,15.483234714003945,50.89148368918097,49.01015946748109,85.99936487773896,15.483234714003945
20180930_2130,85.9214185114297,80.82861916936767,74.83544190820449,68.28738716760185,61.07782843812958,51.42840552781326,49.17979640796214,46.26559880797169,43.82003679545075,40.75411151223425,39.75709686859818,35.677055632379535,30.491924092611928,23.303329047006716,14.365548980933596,9.426013691416536,7.112927950945325,7.782805429864253,42.7952969966623,42.2870741538425,85.9214185114297,7.112927950945325
20180930_2200,84.22542083434983,74.04570034990986,64.71664150505167,55.7187317642482,47.33469919910598,38.75229971567152,32.950037883852566,30.616525217051993,27.78959685139879,26.229810231529815,20.94584940705815,12.549309664694281,9.083728278041074,6.234031681144609,5.238813474107592,4.0570925799198365,4.658002087088511,4.170198338701475,30.517582725718096,27.009703541464305,84.22542083434983,4.0570925799198365
20180930_2230,80.98618945730402,71.9575339914323,62.81568824218097,53.549939831528285,46.673495268754266,39.096904584618656,35.94546459497636,27.082440348621233,15.409270216962526,8.565911883447429,5.017884517118038,5.067873303167421,5.601720598298954,5.322075704392373,6.153585353449738,4.827638228860224,4.4449616011170585,3.5346756152125276,26.780736296746802,11.987591050204976,80.98618945730402,3.5346756152125276
20180930_2300,73.8155724918661,57.52121744220076,46.04297415168599,40.08475096726647,30.961565937991143,18.285667324128863,14.086361242759345,9.04445579969341,8.376068376068375,6.295825593899697,6.213831704771843,4.619427021529073,3.077619370898393,2.0091536731052675,1.7076808351976138,2.153960029607698,2.1205436561588273,1.7209789294594948,18.229869697127132,7.3359469849840355,73.8155724918661,1.7076808351976138
20180930_2330,67.00853651047105,48.69267038148307,34.861932938856015,26.110233456205016,20.62340316811446,20.71392659627954,21.3608368364454,17.47462290105303,17.07916596033226,13.306177868295995,10.899076875339384,8.844146159582401,6.97261287934863,6.525297089589412,5.751864939144092,5.038103302286198,4.984211503931645,2.657141066616532,18.82799780185412,15.192671914314129,67.00853651047105,2.657141066616532
