t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20180930_0500,81.38652445902984,75.05105286549639,70.30806124331305,66.75443289088011,63.327629867907746,60.415318771098235,58.19721525371986,56.69370586958965,54.79597965186414,52.27052270522705,50.19887293219415,48.30540046081528,46.196933962264154,44.828468667865536,43.08060154569539,41.62518443868501,39.53721264113154,37.24752647866452,55.01225803919121,53.5332511785456,81.38652445902984,37.24752647866452
20180930_0530,82.78573216819065,76.88534623539887,72.50010722710701,68.03583762335262,64.67381617661172,61.797447878740655,60.008800326869284,57.85087508018082,55.563065405011955,53.68220560692822,52.52801199808069,50.70450102518444,49.332016304130015,47.40256287552507,45.13126665272309,42.20755883646331,41.14766245325126,39.628679931188934,56.77030521138548,54.62263550597009,82.78573216819065,39.628679931188934
20180930_0600,81.90361885720614,75.01848989074287,69.72427142642562,65.55911765847814,60.827842604141345,58.293264183429216,56.62853245283603,55.745725630426534,53.8483446245665,52.34133882451834,50.70849411419919,48.72161514595865,46.965591336508936,46.15131425369999,44.408991190287495,42.51490445627265,41.118505709241795,39.79667480920121,55.01536873156337,53.09484172454242,81.90361885720614,39.79667480920121
20180930_0630,81.11832199175937,72.88811349290393,68.20603094878565,63.204362229501974,60.38238549039631,57.167246414649064,55.86374033878493,55.04419498004699,53.447348712722984,51.27976933839987,50.14694788644915,48.59627708269759,46.76025263079334,45.09050346144116,44.01432321881128,42.59423238543293,41.0409522068169,38.940875516328724,54.21032657370679,52.36355902556143,81.11832199175937,38.940875516328724
20180930_0700,80.44045381777684,73.96434881916912,69.1499000208675,65.7470020268354,63.143343095003644,60.63075000946504,58.812830893802555,56.565188263393985,53.98201654592016,51.614311881562045,49.63318238437271,48.39716475537371,47.29075883483051,46.471658292143736,44.6310942897371,43.13491298755429,41.31888565451749,39.63800036217418,55.25365571858333,52.7981642137411,80.44045381777684,39.63800036217418
20180930_0730,83.76935412911742,78.13129511211132,73.16602523557853,68.42074884100444,64.22533712391869,60.90380801612214,59.03143539639339,56.2478746689273,54.755760346862644,53.57422448955603,51.836435892072785,49.84334131260571,48.410671044907545,46.28438135165489,44.294211753302264,41.9600258752205,40.1165578547453,38.26244083956375,56.290773849092474,54.16499241820934,83.76935412911742,38.26244083956375
20180930_0800,83.11580456255813,76.69468754798096,72.2137830714811,68.78887135487807,65.03501208473287,62.02798767403309,60.33328649993979,58.0752696953723,56.81532950970224,55.44806517311609,54.602676216991895,53.22560276660644,51.883384622057925,50.378755415892975,48.729372005234076,47.73358500110065,47.287959964127566,46.00451560594333,58.79966382065275,56.131697341409165,83.11580456255813,46.00451560594333
20180930_0830,83.67678696780317,77.75716124165169,73.5483449156998,69.11879914759587,65.48105843879752,62.49221199975078,60.694936364987676,59.4772058167544,58.009379911650214,56.68123191370279,55.42642121740775,53.81320616070504,53.3101817644451,52.63383778036802,51.751536244756494,50.34274640622439,48.606183356168465,47.2447736840998,60.003666851809385,57.3453059126765,83.67678696780317,47.2447736840998
20180930_0900,83.73921970061652,77.88132299583266,73.33667523733621,69.73383840347476,66.58069481630682,64.42019143533555,62.69844211685712,60.25946738714937,58.022793587410916,56.55504124142291,55.766189540271114,55.14719914824375,54.04548031496063,52.86458659361956,51.443732764426265,50.284237851594085,48.183040432532955,45.55024532330359,60.36179993837194,57.288917414416915,83.73921970061652,45.55024532330359
20180930_0930,84.10277494777512,77.4183763918051,73.26536212000867,70.06505178464435,68.04673853441795,65.67964580029926,63.43820212374407,61.70837282524458,61.10430664583338,59.94073022301464,59.11622944579372,58.329695911537904,57.66826878906321,55.89705446355659,53.51938103853112,50.62110468535829,48.22222939760712,46.11947347684899,61.903499922504665,60.522518434424015,84.10277494777512,46.11947347684899
20180930_1000,84.04005599224723,78.36843322609617,74.09981795399202,70.74594189579174,68.40796163623757,66.04580291555799,65.39908374356202,64.38439015566885,62.798563901401195,61.44124963398181,58.71648233072565,56.384306446709445,54.063432668431176,51.40574549154372,49.47011586731374,46.96041780641501,45.107609722153185,43.52054754137023,61.18666438495549,62.1199067676915,84.04005599224723,43.52054754137023
20180930_1030,83.99128178258402,78.72127240887508,74.99263058601579,71.80261300989046,69.0123809606286,66.34981574633244,64.70883961660289,62.999869599234984,59.670288377745266,56.72587899039573,53.81983712631747,51.98215612623493,49.78371195342656,47.62974762727023,45.842178374729755,44.572534417715936,43.68024256726696,42.14079074252652,59.35700388965521,58.1980836840705,83.99128178258402,42.14079074252652
20180930_1100,83.83116094748605,76.31332011791294,70.96382510591485,66.95768300285391,63.83679220392835,60.87642491326615,59.06913873711179,55.80819564448487,53.53955417749099,51.047166536267405,48.9960391052499,47.398519197777034,46.58022550530504,45.87733325287634,44.71550756838296,44.90217992017194,43.81462168209708,42.49894049430756,55.94592378404918,52.2933603568792,83.83116094748605,42.49894049430756
20180930_1130,82.39219100866138,75.2930969868479,69.243890691834,65.00512388573033,61.231662717273686,58.32221168121862,56.26570716563536,54.536974417574214,52.737005212001684,51.25292812230305,51.0045448861737,50.30991135651546,50.71725217181952,50.15245607103186,49.61750940398009,49.0642368613193,48.74283063011481,48.041203046085855,56.88504090645116,51.99496666715237,82.39219100866138,48.041203046085855
20180930_1200,80.65688162432932,73.6732557933265,69.38042381432896,65.26411590838008,61.87140676881335,59.29361217157273,57.839135909948915,56.69923265460526,55.687902054368124,56.023229162642764,55.65441683479327,54.82421755686331,54.42779152789237,54.13538397736267,53.437834616239364,52.807135652987824,51.6558186287682,51.581112794462754,59.161828191760314,55.855565608505444,80.65688162432932,51.581112794462754
20180930_1230,81.19399442169603,74.27310737585755,69.35674434831556,65.28354200563227,62.41375885115863,60.39631663222282,59.58549082111699,58.54094385875608,57.6965341332927,56.75581789954387,55.794139139828225,55.109665904932385,54.24449196067334,52.99809652942557,52.53088146904599,51.97901516725535,51.31328818066607,50.20583146096433,59.426203342243554,57.226176016418286,81.19399442169603,50.20583146096433
20180930_1300,81.5192102119097,75.08491060526643,70.68212158101186,68.0805167872561,65.86159175401856,63.853557779952,62.51757583109557,61.101701596657165,59.43386267732392,58.68656154135945,58.16022940641628,57.62333330671415,57.01494518329749,56.512970819961474,55.74949642341671,55.57471962641507,55.02194489979377,54.861925041234215,62.07450972628333,59.06021210934169,81.5192102119097,54.861925041234215
20180930_1330,81.46539910137135,75.5570482165838,71.90619302768617,68.95017328758773,66.53705633754424,64.07539148302983,62.85711894526291,61.25982287638767,60.35293244939955,59.451603500145744,58.96928224263035,57.84275347044476,57.38661766790617,56.689269390817934,55.90428998802807,54.729443297277335,52.435024314885936,50.61569305144475,62.05472848046858,59.90226797477265,81.46539910137135,50.61569305144475
20180930_1400,80.97107924537535,75.16632867257267,71.62542429518633,68.95540887210676,66.75313309729046,65.13326391038812,64.78209096066459,63.83008524310954,63.010367872436646,62.74090293680111,62.57747926650627,62.307698789664535,59.83997010246599,56.93317968538929,55.03582333368051,52.37241132288456,50.18792991493982,47.805032901639436,62.779311690172335,62.875635404618876,80.97107924537535,47.805032901639436
20180930_1430,81.76788301936504,76.09950575622284,72.42956532914299,69.83171539847702,68.0969128565846,66.61816765383162,66.65669669053764,66.2410496076834,65.67675957489473,63.54997512821833,61.378563592585735,59.43823704044614,56.85672044375977,54.544943930666676,52.45089883679943,50.38481099443928,48.83645793239853,48.422335537375325,62.737844406857185,64.61336735155653,81.76788301936504,48.422335537375325
20180930_1500,82.34950842027993,77.37026732793032,73.89432169104445,71.89131307723197,69.56436798280798,66.9756202905487,65.15333681826102,61.68930451370463,59.02456268387803,56.06779085559076,53.369148852517945,51.3712551587458,49.03056066048117,47.07749346184525,45.81661133957621,44.16078848197893,42.29318936877076,40.93905848835167,58.77991663741919,57.546176769734394,82.34950842027993,40.93905848835167
20180930_1530,82.92278474279831,76.76884187792966,72.80028864579037,68.77380274087625,65.07547915548292,62.14280136849625,59.37409049665303,56.59153632555288,53.73935235262304,51.49250598261892,48.42622587701083,46.97132665660585,45.01543659987563,42.597342551106905,40.97766831779063,38.48631730556171,36.80060564981634,34.90931478041047,54.659206745944445,52.615929167620976,82.92278474279831,34.90931478041047
20180930_1600,81.56414438059805,74.82468048370045,70.9230310039921,66.97286372180162,63.38871903132659,60.64217973807015,58.37743661955024,55.6960532213546,55.38950434744228,52.78954502472342,49.951214161172246,47.62410604316258,44.05506776184223,41.354574721959565,38.71659965408656,36.11503484180351,33.19944906762118,29.640364270912862,53.40136489417334,54.089524686082854,81.56414438059805,29.640364270912862
20180930_1630,81.7149776228735,75.60280869104399,70.66026331042478,67.32233544441729,64.52086205024789,63.7419678583997,63.222754408568306,61.87800007934094,60.52952232159251,58.84728734092432,56.880323020478606,55.251219833838846,53.10860509873191,50.68534576268958,46.98741555696958,43.86939886954615,42.548026659696816,41.05006897671022,58.80117682813861,59.68840483125841,81.7149776228735,41.05006897671022
20180930_1700,82.43301178992498,76.43976286258733,72.55898998693948,70.24839568997632,68.11329293386413,66.26249854308752,63.80821888857972,60.88059156346696,57.79388953047376,56.28313364560973,53.72358269037236,50.23505225286963,46.91499093694631,45.526561043802424,44.277730139739504,43.319337016574586,41.90416536172878,39.78106020319628,57.80579250442999,57.03851158804174,82.43301178992498,39.78106020319628
20180930_1730,82.67945170979581,77.083356317274,73.70685516334655,69.59498066509137,66.2775616083009,63.535729156197505,61.919553448912104,58.98125236217384,54.74859343032507,51.2393082570036,49.011843832712,47.212810429235915,45.97654953081587,44.107793975555225,41.61866853418706,38.7675136977124,34.91867173622631,31.896670144161337,55.182064666612604,52.99395084366434,82.67945170979581,31.896670144161337
