t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20180930_1230,95.25703811242548,93.25306956149797,91.76655656918064,90.57079231591493,89.56762645522068,88.73878380219948,88.27528730244879,87.81013658337541,87.53640267164297,87.25195572048735,86.84801111635385,86.6459600419384,86.2452451041016,85.8007327403876,85.56677886474866,85.43499272537359,85.23215392747115,84.81206099185415,88.14519914481237,87.39417919606515,95.25703811242548,84.81206099185415
20180930_1300,95.36976134341515,93.5223134493545,92.14592420051973,91.24618643366857,90.45909312545835,89.78519568233003,89.29058410484284,88.72925234800678,88.19423055563652,87.90616007644068,87.74806397259982,87.4597571763579,87.24447234736084,87.0736938953793,86.81374514466935,86.75088481040677,86.59956312855411,86.59121325959191,89.0516719474774,88.05019531603861,95.36976134341515,86.59121325959191
20180930_1330,95.25908619349167,93.5216832705649,92.43761820775576,91.57364308721438,90.79387560743328,90.01552602992876,89.5120919493872,88.99069777334202,88.63259867615191,88.38493841183916,88.2628412713542,87.869058300203,87.68701540235733,87.49701649729299,87.26290507695664,86.96120698143572,86.2238977976039,85.66067550439904,89.25257644659511,88.50876854399553,95.25908619349167,85.66067550439904
20180930_1400,95.09846937449241,93.40202807288964,92.37475787349318,91.515981727966,90.84279323597596,90.24128758130291,90.12202624537115,89.82899310820721,89.56226993550908,89.4645134507724,89.47522649019561,89.42945975560092,88.65701810424889,87.69434123078645,87.07739619576819,86.17379858383072,85.4368044893937,84.71690399462457,89.5063371916905,89.51874821285234,95.09846937449241,84.71690399462457
20180930_1430,95.31209998416675,93.69569138884316,92.56436291681403,91.82366652198812,91.31818436038034,90.81892521431986,90.77946026762118,90.6966705291375,90.56157595111704,89.95652554075248,89.32319585720464,88.75312036966288,87.95484138793728,87.25030150116466,86.71732778986058,86.09077252830095,85.65468880589783,85.49871955547188,89.70945169281339,90.25905074593476,95.31209998416675,85.49871955547188
20180930_1500,95.47318943725823,94.10530760208306,93.12782152706501,92.55601304785183,91.9005483343193,91.0859634764128,90.54802710714064,89.4797165140715,88.6778927766544,87.76870232795922,86.92024536011172,86.39286448556535,85.62467654104316,85.000090588201,84.49405702015233,84.06766229663933,83.58092795402216,83.31097511502732,88.56192675064325,88.2232975523068,95.47318943725823,83.31097511502732
20180930_1530,95.70052643560636,94.03472757764787,92.93341137047344,91.79743532987102,90.67288127983011,89.68846323812645,88.78439299209677,87.89513194762269,87.06329594535089,86.34796424680637,85.32715338000332,84.77621957319566,84.2592366486777,83.56997859755286,83.19872451812985,82.50552784957003,81.7847608589652,81.17781991223185,87.30653620565323,86.70563009607864,95.70052643560636,81.17781991223185
20180930_1600,95.44073522959383,93.65992874253337,92.63305240488042,91.5430794159188,90.49194119486624,89.70232717149764,89.00983945407611,88.16524233131491,88.05724544124725,87.29709227629245,86.34284404414088,85.62948165431385,84.59638230111361,83.58439393736495,82.72293953198196,81.86621146752098,80.85950085113522,79.67271664562132,87.29305300530076,87.67716885876985,95.44073522959383,79.67271664562132
20180930_1630,95.69383078596687,94.19762879475944,93.02203026276092,92.20445205560382,91.5046385097532,91.23476444310707,91.16316037813878,90.91628783731305,90.6863513514578,90.32029624704899,89.68665147410636,89.30807156625424,88.79140373113107,88.18194206923931,87.33395773548402,86.49038465325593,86.14796125345711,85.69415375259653,90.14322038341304,90.5033237992534,95.69383078596687,85.69415375259653
20180930_1700,96.12676361442196,94.7407641390458,93.79352664592854,93.33136927610575,92.89560064309745,92.47550770748046,91.9060623987283,91.0569752520912,90.26940930978881,89.95747080893688,89.35068740690093,88.55918284716353,87.70387268497913,87.38437203865202,87.0491956949336,86.86770420352885,86.70283367769979,86.44130948001585,90.36736710163883,90.11344005936284,96.12676361442196,86.44130948001585
