t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20190630_0900,81.23087103978824,72.64219589384008,67.45584288597168,62.38907993248497,58.79022965883961,56.04674685819489,54.13113307640983,51.82382959840249,50.38726559746871,48.23338440766419,45.5013838620396,42.37254050227649,40.36998988943345,38.823462801494735,36.56179432029757,34.413936029430126,32.69064170115886,30.99964350871307,50.27022064243936,49.31032500256645,81.23087103978824,30.99964350871307
20190630_0930,79.25460051246213,71.26319917500616,65.50135769488693,61.71761280931587,58.23181826708436,55.10773713672263,52.04839440744744,48.239067585792306,43.87350803932528,41.59554084654242,40.00115638925714,37.71888011001481,35.279326880195036,33.55138070558477,31.81927277091084,31.078814497164203,29.924310175591668,29.980734188335273,47.010372899535525,42.734524442933846,79.25460051246213,29.924310175591668
20190630_1000,78.73398572677074,71.7137593359675,65.18801516883201,60.37870112874203,55.88466271066147,52.00432132380065,49.5273216070181,47.02698903570425,44.11961385352106,41.32994314050483,39.03143608541022,37.37851481948497,35.778401894377446,33.57869137232194,33.08303295749816,32.7692686027682,33.484805320356244,33.08884899633973,46.894461837782195,42.72477849701295,78.73398572677074,32.7692686027682
20190630_1030,78.49231035078624,70.00831891827653,62.99772259770789,58.73429238560772,56.746557878633354,53.86197189818459,51.62443284990825,49.66759576178579,46.716968396692614,43.83834652252532,42.125360124466866,41.36263500080598,39.77732793522267,38.59387056565697,37.62078040061816,36.38432791317139,35.066885684002195,33.832145764449315,48.74732505269455,45.27765745960897,78.49231035078624,33.832145764449315
20190630_1100,75.1505607900596,66.84973477703555,61.002636815115586,55.712824573559004,51.57555982657668,48.86438111595742,46.96923823941048,44.119499945093374,43.57314783890546,42.254928734536875,41.33462339109274,40.69626515688214,39.23915290781817,38.751676887696426,38.18986530595133,37.44563694616687,36.81401561733295,34.835343747541195,46.854394034262874,42.914038286721166,75.1505607900596,34.835343747541195
20190630_1130,76.04375478114234,67.80875147829025,62.68834056613915,59.078659158935295,55.697648663456945,54.809690187930215,53.49056217499897,51.17961548901818,49.40737075262736,47.15263583210535,45.47241136840334,43.92830730935961,42.57451150513852,41.78315624487416,40.398788399102784,38.84826325411335,37.96806793039526,36.93073603510209,50.29229284061851,48.28000329236635,76.04375478114234,36.93073603510209
20190630_1200,76.59442724458204,69.64731659049144,64.53150742554013,61.08671174490511,59.0983025399341,57.47123704478463,55.28622754491018,52.5855287838999,50.647097581469005,48.226645721859505,46.68218717242388,44.81876772990409,43.16177183289716,41.225667081015196,40.13275218986706,39.035661926624876,38.27054794520548,38.16749869338764,51.481658710761195,49.436871651664255,76.59442724458204,38.16749869338764
20190630_1230,77.74499602130133,70.58402669413383,66.47865468808688,64.52733839830614,62.02849428027596,59.83538415651832,58.214073902168586,56.10936180016897,53.65019835954741,52.3634791124791,51.16438139269769,49.49148668723575,47.696778973095846,45.24036910777871,43.92589841561597,43.56540215459934,43.476538809055235,42.985662420774105,54.949029187435514,53.00683873601325,77.74499602130133,42.985662420774105
20190630_1300,80.37076459109456,73.80561820791469,68.70745683190401,64.69419992527872,62.328852336644424,60.14555468135326,58.68298672797576,56.8990079519258,54.90234172624597,52.196987838738686,50.07849192146933,48.3195868341941,46.30707918063221,45.64427854422558,45.253031679879676,44.78432250282886,43.830909034519124,42.87570484485642,55.545954186760056,53.54966478249233,80.37076459109456,42.87570484485642
20190630_1330,80.11157788606958,73.42316475474419,69.24188639284978,65.98883439910037,63.38207584724397,60.17324401760491,57.402492000452376,55.17048964706351,52.032541817292646,49.39129301355579,47.900284641079296,47.067563290117114,46.15937379699731,44.6303526851437,43.55881995406241,42.07719605582641,40.6909053771128,38.4714251173918,54.27075114965045,50.71191741542422,80.11157788606958,38.4714251173918
20190630_1400,83.83275121710152,78.32710224518392,73.4549766506119,69.74721283391212,66.9112857123865,64.38191581868026,62.24160670679952,60.64185019164554,59.094046981554484,57.62273239725325,55.13004902806809,53.436490936411005,51.73214032463933,49.86031644558095,47.98326936074165,46.14595210946409,44.400917015166016,43.6568566061365,59.36674847674092,58.358389689403865,83.83275121710152,43.6568566061365
20190630_1430,84.20761901004163,77.62303788504663,72.8764289174927,68.72734087721906,66.20792839039615,63.67980270256385,62.12055672883642,60.018641692716436,58.75344592667702,56.94806727083718,56.17599433255742,54.5980670907383,52.93480506633441,50.605676193318914,48.83430577531646,46.785601053581445,45.45627466831518,44.03392762802687,59.47708451166756,57.8507565987571,84.20761901004163,44.03392762802687
