t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20190815_0000,85.498320268757,80.49984274066726,76.17910360287762,72.4024385470487,68.43360243701855,64.67289261465304,63.47763565081787,61.61367989325508,60.21146903911783,58.90289167865055,57.472286815147136,55.90098990626551,53.97421139689879,52.652127086698975,51.362788866169154,50.18905191873589,48.94895598167699,47.894334557521304,61.682590166776514,59.55718035888419,85.498320268757,47.894334557521304
20190815_0030,84.2776342570847,77.49602183973488,73.03380150501262,69.30154828241216,66.29903348580262,64.50150908409445,64.27086167359789,62.59143054662535,60.18425688894945,57.66209771810522,55.62543272559428,54.15668395158957,53.29477050413844,52.616368933312096,51.74306966685931,51.43404071189374,51.20759056929269,51.33232001951568,61.168248464645295,58.92317730352734,84.2776342570847,51.20759056929269
20190815_0100,83.62328204779416,78.4200964052368,74.35691318327974,70.25438221462164,66.57642457614418,63.419216056532704,61.941980479594505,59.25792368643742,57.453470663864394,56.20673438675696,54.65288381373477,53.64879476519826,53.43953418369267,52.695282791370644,52.74579896979762,51.87350091597575,51.43099865131436,50.59351030138086,60.69948489404041,56.83010252531068,83.62328204779416,50.59351030138086
20190815_0130,82.47211317968052,75.08399766015151,69.76259770092567,64.87294324766152,61.37683667974459,58.97068521356289,57.644375470278405,56.212119792788826,54.56041087973751,53.97100876697897,53.41640542395518,52.858389393982044,52.14829364105083,51.7338529692682,50.776580695373795,50.44644774580873,50.132145284301146,49.703282292226845,58.11902700208207,54.265709823358236,82.47211317968052,49.703282292226845
20190815_0200,82.4205109354898,75.72072851757827,70.5561696737372,66.7814145974417,64.04436492398197,61.21017505266494,60.66570719042781,59.8068040586915,58.89323613026713,57.14083363236322,56.364500290375375,55.34208220545981,55.30416191426103,55.13148455787964,54.638513864123105,54.17663007663196,53.539323971276154,52.3780206249038,60.784147900975235,58.01703488131517,82.4205109354898,52.3780206249038
20190815_0230,84.51138073739654,78.52572809622393,74.06088626237393,71.14563344245025,68.83869112764103,66.92327900845366,65.67640559783942,63.91905966374052,62.33400067550039,61.61217506669276,60.80854036094541,59.76715443472682,59.13040613055676,58.733980841252695,57.89402801292904,56.63832888025261,56.040622591776334,55.77093713739677,64.5739576704527,61.973087871096574,84.51138073739654,55.77093713739677
20190815_0300,85.11871166798359,79.29195496113822,75.3783507379364,71.88521029670059,67.96703639531367,64.8832803865037,64.68123487780551,63.59916559691913,62.60554942307511,61.84453314755889,60.68554623368342,59.322090965060795,58.21666261841146,57.50531343107755,56.84399894692708,56.5447967904423,55.414450232380915,54.97937683248024,64.26484797452214,62.225041285317005,85.11871166798359,54.97937683248024
20190815_0330,85.55260722582108,79.78747402220291,75.6540850640991,72.67004862963688,69.85860454579777,67.31104884284811,67.02754608273239,66.30849104640262,65.10264352778205,63.616225406849644,62.347530297601224,61.65303197246409,61.259081096533166,60.76497691231694,60.32997068031606,60.12668334486613,59.241408826075535,58.86307045774405,66.52636266567166,64.35943446731585,85.55260722582108,58.86307045774405
20190815_0400,84.23664832516477,78.54149361927055,74.254431896446,70.98011711321571,68.5008494377531,66.45182391873172,65.1328637357299,63.53096515469079,62.51499166317267,61.76525673504392,60.38293968123455,59.79028971823287,58.9759843605588,57.85874777500024,56.810554390937625,56.642756063045915,57.12550646625015,56.016751842799316,64.41738732762659,62.1401241991083,84.23664832516477,56.016751842799316
20190815_0430,86.39923932895258,81.1838830488391,77.21111666923196,73.96599465630314,72.0280372455566,70.54174751601549,70.28941220538803,68.95772021037115,68.2597028276102,67.0463618459573,66.12067036932564,64.88234078360743,64.40979846776949,64.54444757527764,63.965665484827696,63.11090929292246,62.91933185218597,62.698081936865776,69.36302562872262,67.65303233678375,86.39923932895258,62.698081936865776
20190815_0500,86.30021860578091,81.10136504866759,77.19122049201907,74.473370331306,72.5474663711978,71.65283506435422,71.06993714222118,69.76383390559192,68.72705620675741,68.15497974918264,68.3187749589483,67.77395639110819,67.10835865453825,67.02927585329923,66.58412243038661,66.22316922291392,65.74704603931953,65.17797368084834,70.83027556380229,68.52291558285285,86.30021860578091,65.17797368084834
20190815_0530,86.8251402210021,81.44662759391748,77.8487303086021,74.43299767247179,72.0087735509537,70.16790181778815,69.40467476699361,68.68945481397992,67.61407000222198,67.16294618056395,66.6214005000072,65.83492445021662,65.98210954223208,64.86522944717844,64.36386865976748,64.22173733921296,63.486941978644026,62.70875983191466,69.64923825987044,67.38850809139296,86.8251402210021,62.70875983191466
20190815_0600,85.02058967274276,79.7308601387038,75.83827885874005,72.56868198897183,70.12262070171688,68.28114886340582,68.1962445714396,67.18330878083658,65.71135039785999,64.95257359439131,63.807549149409205,62.57672160470167,61.340413303426566,60.860928856297434,60.73596338653984,60.583710172046366,60.34591344754404,59.67694362065544,67.08521117274607,65.33196199612564,85.02058967274276,59.67694362065544
20190815_0630,85.66583711511248,80.16255501899552,76.67301059790746,73.97672542474409,71.74527464406877,70.29473622997374,69.88865104770134,68.2830806125253,66.7080618372301,65.02484601573666,63.65984819246109,62.9452901729596,62.354072456988405,62.12311258593589,61.324938729762046,60.86238658745706,60.66002920483208,59.715731355936754,67.89267710168491,65.86645392648339,85.66583711511248,59.715731355936754
20190815_0700,87.18159289299395,81.88505592690873,78.25872045126336,75.0505685277194,72.52429367240389,70.85933307780759,69.11007013849682,68.30618808696771,67.53223431383113,66.84858880399189,66.05009817463971,65.26607639875796,64.97841909949513,64.6743661223948,63.512955202738596,62.41737840822401,62.1620031660463,60.998815923213144,69.31204213266079,67.1904115589115,87.18159289299395,60.998815923213144
20190815_0730,87.66766167200173,82.61647223401863,79.14449980835569,75.45508643972107,73.59783867232728,71.0889118065069,70.68506679141328,70.06017496784847,69.00181799655707,68.1871512680438,67.57414044869242,66.4763672849608,65.14555803916757,65.26333803961836,64.9209392977272,64.50388357235639,63.47439223497958,62.72900405032053,70.4217947013676,68.59448463230044,87.66766167200173,62.72900405032053
20190815_0800,86.04808479688319,81.03640807924867,76.25307207248808,72.65502364987785,70.27822322425628,68.62802932390906,67.42319269912561,65.99920350457985,64.25555203811712,63.043675413841484,63.25086638428956,62.823656387203584,62.65302335445219,61.939987001939144,61.460797725382896,61.09229627141054,61.01234608135486,60.68984878593879,67.25240482190549,63.75320921120334,86.04808479688319,60.68984878593879
20190815_0830,85.51691875877124,80.54607327903297,77.28845009089983,74.14645282197483,71.42758529138457,69.17310983887151,68.25570415735312,67.70472339879348,66.1616002850167,65.47941574105984,64.3499120253198,63.815348300743004,63.12213148953924,62.456071740889804,61.900331933305075,61.38671373197351,60.78245093943331,60.93804503987844,68.02505771468003,65.82050801303828,85.51691875877124,60.78245093943331
20190815_0900,85.44603182187396,80.28408336652065,75.99544998470809,72.21407194413474,70.39051469644461,68.38043444091666,68.31217029398509,67.26126630701842,66.60926477294063,66.07910180062532,65.33917776075869,64.6080930073818,63.78894337641447,63.354374960654255,63.97637446124194,63.820251647693226,63.64184540427764,63.52708908912524,68.50158550759528,66.34418328678298,85.44603182187396,63.354374960654255
20190815_0930,85.02328608543033,79.39930689256835,74.9803527081827,72.7863637568592,70.92344353504986,70.37740403959121,69.80985873517315,69.17336114324823,68.4327573584054,67.5500720501335,66.8992119405035,66.87635613312128,66.53145596165369,66.39089719547272,65.98710702612904,65.96401246468542,66.50459111357614,67.33525265813775,70.05250504432897,67.99141470426945,85.02328608543033,65.96401246468542
20190815_1000,86.95702886832967,82.1271379432418,79.29293742120652,77.14728497347559,75.25623686225946,73.69524889493182,73.46376827783425,72.59132505021948,72.46702416355778,72.63391252246855,72.22969265371837,71.50664812775,71.30515441417191,71.51660812226535,72.55238422086218,72.5978874812522,71.981220657277,71.57982852546286,74.4945182877936,72.59460626573585,86.95702886832967,71.30515441417191
