t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20190815_0000,96.79031087162578,95.52358940686307,94.40974076162242,93.41446723075634,92.39103010997135,91.34166968482916,90.96226132290997,90.4511028339079,90.07857534907117,89.7789638252556,89.4300660190819,89.03806938591106,88.58291803595232,88.2779191587621,87.98129468236218,87.69981880357017,87.40634139498314,87.1409208960502,90.5943922096381,89.92876958716339,96.79031087162578,87.1409208960502
20190815_0030,96.52152994435023,94.94996962279458,93.71994616913835,92.73374046078406,91.8652564246856,91.30145122498281,91.19002368835281,90.76799656062826,90.17917483881945,89.59568713025287,89.12069325103306,88.76960849943006,88.55000717424781,88.37403807738693,88.15950406478478,88.06066479940642,87.99116260686029,88.00663124526274,90.54761587684452,89.88743098453617,96.52152994435023,87.99116260686029
20190815_0100,96.45570822094123,95.09526814351268,94.03577309321028,93.0277512706953,92.14321185473776,91.31174587054029,90.8687027306414,90.24259625626947,89.79597932749827,89.48388621269591,89.09621013025128,88.84791181382586,88.76166081969915,88.59134577687503,88.57315679171906,88.34731467104339,88.23524705282433,88.02924746140974,90.6079287499106,89.63993277009709,96.45570822094123,88.02924746140974
20190815_0130,96.38231219872826,94.80093729280692,93.48002225350325,92.27597544433664,91.37687417222782,90.72436433230689,90.32399329834575,89.94527835814804,89.51525021056017,89.33394710045707,89.19408927324602,89.0084122722843,88.81158718364634,88.68575781126235,88.44466041271394,88.36235658838648,88.26175709863817,88.15507683379374,90.39348067418844,89.42459865550862,96.38231219872826,88.15507683379374
20190815_0200,96.22714575351205,94.73975616091865,93.6033446396634,92.71203102688823,91.97460369615114,91.18623653895082,90.9188957952507,90.70014791218722,90.41904541432214,89.97413536978847,89.74157239242763,89.47167132237122,89.45177545297774,89.39928876267427,89.26364480592459,89.14490967115275,88.97267438356143,88.70234659244565,90.92240142728711,90.1965903920553,96.22714575351205,88.70234659244565
20190815_0230,96.50142071442707,95.09340123887792,94.00046192554677,93.16462205049069,92.55147722829736,91.84642735794057,91.39618330016465,90.90700094572055,90.43312720928161,90.29230925968696,90.1127663739538,89.8457456710482,89.67420380517837,89.52879860419542,89.31479799291749,88.99342369507367,88.83025622999412,88.76838167638435,91.18082251550997,90.36271823448428,96.50142071442707,88.76838167638435
20190815_0300,96.53907884791715,95.26590322713136,94.23665203191234,93.32154872007685,92.33779665781398,91.54398880710662,91.44322929696105,91.16591394849797,90.89515943632281,90.68729294027345,90.36197147263037,90.00011201427809,89.71351548277354,89.51823725797581,89.36184398971389,89.2588441940066,88.97576811124192,88.86898116613264,91.30532431126481,90.79122618829814,96.53907884791715,88.86898116613264
20190815_0330,96.64597247329127,95.21560348225721,94.10436850350524,93.50813250328976,92.89322745672648,92.2235420941656,92.03567814777458,91.75873618023844,91.40861155101904,91.012294367122,90.67150426107648,90.49708202805584,90.3564774389909,90.19288325285196,90.0959642322408,90.09121696045523,89.86601492136865,89.74407937865146,91.79563273517117,91.21045295907052,96.64597247329127,89.74407937865146
20190815_0400,96.7034731360424,95.44224570491919,94.429903331678,93.71839930529812,93.10221409555672,92.57302664179593,92.06112139093997,91.60276963303589,91.3424697868155,91.08899747754513,90.71550987032481,90.57122481212272,90.40997759181036,90.1329289440094,89.85785388110804,89.82440961807932,89.91668804716974,89.6615621937943,91.84193197011365,91.21573363218032,96.7034731360424,89.6615621937943
20190815_0430,96.9164602848043,95.64173780017826,94.59787140867556,93.63892250798902,92.96534331576132,92.46880002304295,92.19468508252518,91.75846947957633,91.56900532921263,91.35580481992105,91.08953087886937,90.74132649441715,90.62851211434418,90.66681032942331,90.51564439413877,90.3142320541125,90.28478830101544,90.18429549153198,92.08512445052995,91.46240507456685,96.9164602848043,90.18429549153198
20190815_0500,96.8093532989005,95.55522010538944,94.69612393259727,93.94850863656754,93.21924234609105,92.87119798203611,92.701896401728,92.31294015610523,91.98020441005546,91.83735953542879,91.84978778628316,91.7055560682135,91.52990701214715,91.51113128553453,91.35297779290266,91.21055963933536,91.02952322989437,90.82357697861221,92.60805925543455,91.91499609816931,96.8093532989005,90.82357697861221
20190815_0530,96.97241408371521,95.6581132208319,94.87081286628002,94.22209017576108,93.61907997872795,93.1189628971373,92.83503337225385,92.59052220523043,92.31800746868534,92.16534800969298,92.04122552154648,91.80242174869223,91.77761858711591,91.46904592105341,91.28614260697763,91.23802980753281,91.03715086883075,90.84843348032095,92.77058071224367,92.24167773918916,96.97241408371521,90.84843348032095
20190815_0600,97.0626655877736,95.91137216957254,95.00202959203867,94.31047477518467,93.69551638848898,93.19369242266082,93.0301515766543,92.76211741123268,92.35977279237193,92.11152781607895,91.77137779162251,91.41522572743939,91.14372445341033,90.9885046680617,90.95687396953531,90.87451680507542,90.78282511744163,90.60226876919245,92.66525765743535,92.23565030422543,97.0626655877736,90.60226876919245
20190815_0630,96.90483213593626,95.70019858531302,94.90985784321309,94.2437996096569,93.66388568996261,93.16611557419853,92.8906137902378,92.41642001300431,91.9574815136436,91.58868783807642,91.23872322925429,91.06462103702818,90.87601032878324,90.75215454129886,90.53783388922642,90.45211629642391,90.39194862705166,90.1713871794858,92.38481598454418,91.77308467586002,96.90483213593626,90.1713871794858
20190815_0700,97.12400674005913,95.97217992053388,95.10337584364088,94.2980465243303,93.65871169711765,93.115389108265,92.66023775830627,92.38553607633186,92.19644530689511,91.96857626118742,91.71510395191707,91.48478126011796,91.42328008743515,91.33548222946818,91.05501981319219,90.84176596376818,90.78234505624984,90.59128070191346,92.65064246115165,92.08251078404126,97.12400674005913,90.59128070191346
20190815_0730,97.20551046240027,96.02263968580529,95.07233188657113,94.25777472435153,93.72581358370479,93.17891720597986,92.9030953812246,92.64108865076669,92.3368898755628,92.1692418393598,92.02058289029908,91.73734678713713,91.46115158145491,91.44813658914389,91.42247998544882,91.2867826885667,91.07950293397398,90.87633036957777,92.8247565067405,92.25306585746131,97.20551046240027,90.87633036957777
20190815_0800,97.16347843805157,96.05928435677934,95.02539257003959,94.1474673305024,93.53138880102584,93.02919145427072,92.72333913496173,92.39151017116315,91.982924756809,91.73483980091329,91.74513444647077,91.69014076994347,91.59690221846944,91.4423758548423,91.28571588591826,91.17167468279956,91.12910925712664,91.03256361744243,92.71569075264053,91.86402960163988,97.16347843805157,91.03256361744243
20190815_0830,96.9282484540696,95.76297992117395,95.02459246805326,94.43374382121242,93.85137625542669,93.28895789916687,93.02583102592811,92.85466254098522,92.57729385238972,92.37369456693413,92.13537085527167,91.97097656714642,91.7811923759882,91.62101195832429,91.45939135708498,91.30385153094181,91.11908131223126,91.06707468311961,92.92107396919157,92.47549420966192,96.9282484540696,91.06707468311961
20190815_0900,97.22860673973909,96.2248521278179,95.29097308936979,94.52068823706061,94.08617951834928,93.7625649349437,93.59086304867661,93.3423513717215,93.12002969978573,92.95984928212184,92.77011843109602,92.56273199623845,92.33603643344405,92.16497462876602,92.17761624015007,92.10117983038904,92.03893189585233,92.01519553692444,93.46076350235813,93.03993949095378,97.22860673973909,92.01519553692444
20190815_0930,97.1681190295723,96.12974667170909,95.38383825991687,94.8563576903936,94.42595616187876,94.18992607591048,93.93437350147565,93.74608283402524,93.5053588164038,93.25450017362213,93.01473627838428,92.87311822680331,92.74840899720017,92.67709324015168,92.59361593291091,92.5657190436541,92.61201827859658,92.65559716678553,93.79636479885525,93.37992949501296,97.1681190295723,92.5657190436541
20190815_1000,97.28728088540353,96.37367109727587,95.70339899325833,95.16487701632369,94.70599185709538,94.27073637653012,94.053802057969,93.72976075350404,93.53512261029539,93.47650180476337,93.35664652721067,93.21604193814571,93.12333678799591,93.08509191304918,93.12851078084087,93.11400226482203,92.94651424901627,92.83572679397534,94.06150081708192,93.50581220752937,97.28728088540353,92.83572679397534
20190815_1030,97.4718910837168,96.5468665072508,95.86645977807305,95.35290098311198,94.95855738411456,94.58907028682589,94.36738869647918,94.11178278191194,93.9568296972254,93.84470873887392,93.81334474100966,93.77269956010392,93.64959053447346,93.53565601161962,93.39019747050425,93.35611312588644,93.16440868996101,92.99953434064395,94.37488891176588,93.90076921804966,97.4718910837168,92.99953434064395
20190815_1100,97.50272168025684,96.55358736393599,95.8641661523789,95.44096554174105,95.07617237610553,94.85433076536157,94.7065252584196,94.46441439735518,94.37773668216909,94.27319002262155,94.12175738667489,93.99448783071549,93.89490180348322,93.78123398129148,93.59923744946688,93.34843214681766,93.28303714446801,93.19619940888465,94.57406096623042,94.32546335239532,97.50272168025684,93.19619940888465
20190815_1130,97.54432698354617,96.65333341156553,96.01613218964977,95.6482986364662,95.370716587341,95.17133117234677,95.0443816571819,94.83070108669853,94.57338828789376,94.42296911446313,94.27671047136141,94.1477340311645,93.94088099763115,93.83921470523443,93.71226519006956,93.59262327304654,93.60953209502438,93.51949395149568,94.77300188012113,94.49817870117845,97.54432698354617,93.51949395149568
20190815_1200,97.59916063967621,96.86077318655552,96.31430352988994,95.95985834994434,95.60706671410382,95.28771934129203,95.20824254398293,94.97055891390957,94.70769874133289,94.48585713058891,94.42339583552251,94.28727181758101,94.08729966113015,93.98910047734084,93.8756460156788,93.74762969786549,93.61011883648102,93.41670751631807,94.9132449416219,94.5967779359609,97.59916063967621,93.41670751631807
20190815_1230,97.93152300479902,97.23212718847896,96.6275701276056,96.2231985837128,95.73550975297651,95.33892586841736,95.01440450276061,94.8566243910557,94.69175004173866,94.4982853814433,94.35746743184865,94.23691873257445,94.09546070139073,93.97213831523058,93.76416513891638,93.5233877811625,93.41286702678369,93.31018727187093,94.93458395793147,94.59501771159097,97.93152300479902,93.31018727187093
20190815_1300,97.8035066869857,97.01241918303187,96.46125559471314,95.88928935474975,95.55927395545352,95.27459766871618,95.05771669028745,94.8647320911839,94.62374137290033,94.44627875233164,94.2586815066027,94.06836391412025,93.7995296467123,93.61038553714313,93.41473393141845,93.26991547189215,93.08610537556521,92.8293793182171,94.7405503362236,94.53501006261598,97.8035066869857,92.8293793182171
20190815_1330,97.75960775800222,96.97465436927693,96.45160103074471,95.96871281192642,95.64253790216459,95.3495938949018,95.1485549358025,94.99008140237609,94.8301676853743,94.59781806854313,94.40856727870911,94.12810486243313,93.91565111499546,93.6501772759301,93.37611567554478,93.13261797103738,92.94635422861901,92.8188179719975,94.7827631243544,94.71399287695871,97.75960775800222,92.8188179719975
20190815_1400,97.74163213337593,97.0643724720111,96.68101694029265,96.36049608456759,96.02274636607014,95.73940358264333,95.53260388924242,95.41760256374012,95.15218206480719,94.87214636959058,94.57312158723165,94.11679675435963,93.78299420566142,93.5317621819528,93.39131761328511,93.0503141467099,92.95376850702569,92.79502827293719,94.93218365197247,95.01216421719889,97.74163213337593,92.79502827293719
